run_id,algorithm,operation,timing_iterations,mean_seconds,median_seconds,minimum_seconds,maximum_seconds,standard_deviation_seconds,cpu_iterations,cpu_wall_time_seconds,total_cpu_time_seconds,cpu_time_per_operation,cpu_utilisation_percent,memory_iterations,memory_before_mb,memory_after_mb,peak_memory_mb,peak_memory_increase_kb
3,ML-KEM-512,Key Generation,1000,9.57025e-05,9.38e-05,8.91e-05,0.0001747,7.834413940544104e-06,31034,3.000059899997723,2.9375,9.465425017722498e-05,97.91471163633199,10407,39.640625,39.65625,39.66015625,20.0
3,ML-KEM-512,Encapsulation,1000,0.0001249034,0.00012085,0.0001146,0.0002531,1.1315051870797538e-05,24482,3.0000033000033,2.984375,0.0001219007842496528,99.47905723959428,8115,40.03125,40.046875,40.05078125,20.0
3,ML-KEM-512,Decapsulation,1000,0.000150496,0.0001476,0.000141,0.0003155,1.2535503294357306e-05,19920,3.000060600003053,2.9375,0.000147464859437751,97.91468878985347,6601,40.046875,40.0625,40.06640625,20.0
3,ML-KEM-768,Key Generation,1000,0.0001537601,0.0001506,0.0001445,0.000518,1.5280589465213846e-05,19704,3.0000030000010156,2.984375,0.00015146036337799432,99.4790671875658,6174,40.1640625,40.1796875,40.18359375,20.0
3,ML-KEM-768,Encapsulation,1000,0.0001760682,0.0001751,0.0001673,0.0002258,6.231685378985581e-06,16619,3.000152499997057,2.9375,0.00017675552078945785,97.91168948921369,5410,40.1796875,40.1796875,40.19921875,20.0
3,ML-KEM-768,Decapsulation,1000,0.000214608,0.0002105,0.0002023,0.0004662,1.4984346052685336e-05,13441,3.000206300006539,2.984375,0.00022203519083401532,99.47232628614557,4614,40.25,40.265625,40.26953125,20.0
3,ML-KEM-1024,Key Generation,1000,0.0002232553,0.000219,0.0002102,0.0003997,1.5559160626119564e-05,13375,3.0001033000007737,2.96875,0.0002219626168224299,98.95492598535638,4156,40.3046875,40.30859375,40.328125,24.0
3,ML-KEM-1024,Encapsulation,1000,0.0002788904,0.0002685,0.0002442,0.0010287,4.301036967685514e-05,11624,3.0001013000000967,3.0,0.00025808671713695803,99.99662344734503,3872,40.3671875,40.3828125,40.38671875,20.0
3,ML-KEM-1024,Decapsulation,1000,0.0003231993,0.000329,0.0002799,0.0003937,1.9220688446941083e-05,9798,3.0000335999939125,2.984375,0.0003045902224943866,99.47805251268038,3327,40.484375,40.5,40.50390625,20.0
3,ML-DSA-44,Key Generation,1000,0.0002496133,0.000241,0.00023,0.0004292,1.800085675610897e-05,12282,3.0001886999962153,3.0,0.0002442598925256473,99.99371039574226,3975,40.63671875,40.63671875,40.65625,20.0
3,ML-DSA-44,Signing,1000,0.0011951568,0.0009329,0.000473,0.0068308,0.0008001427314326017,2519,3.0014274999994086,2.984375,0.0011847459309249702,99.43185367631196,847,40.70703125,40.703125,40.7421875,36.0
3,ML-DSA-44,Verification,1000,0.0003057861,0.00030234999999999995,0.0002934,0.0004881,1.2137008847890562e-05,9580,3.0001688999982434,3.0,0.00031315240083507306,99.99437031700971,3210,40.70703125,40.70703125,40.7265625,20.0
3,ML-DSA-65,Key Generation,1000,0.0004853682,0.00047505,0.000409,0.0006836,4.818952437012653e-05,6997,3.0003245000043535,3.0,0.0004287551807917679,99.9891845030645,2331,40.8515625,40.8671875,40.87109375,20.0
